  BTCUSD_Yr1  ,  BTCUSD_Yr2  ,  BTCUSD_Yr3  ,  BTCUSD_Yr4  ,  BTCUSD_Yr5  ,  HashPrice_Yr1  ,  HashPrice_Yr2  ,  HashPrice_Yr3  ,  HashPrice_Yr4  ,  HashPrice_Yr5  
"199,645","233,555","463,886","644,419","862,764",52,28,29,28,43
"184,844","159,031","562,145","919,681","574,806",70,48,28,23,52
"165,211","301,172","470,457","369,331","520,560",86,54,42,9,36
"93,232","231,378","-75,787","1,041,665","823,368",87,38,29,1,38
"134,498","338,445","660,212","965,673","836,723",77,26,12,18,74
"269,154","193,171","465,944","752,414","738,350",27,32,40,25,40
"142,331","361,278","335,415","754,918","343,746",102,15,36,29,52
"196,256","347,044","320,956","631,110","761,074",81,39,51,11,57
"154,234","262,118","224,737","1,298,786","572,605",70,39,43,23,68
"153,538","315,201","534,066","805,135","400,375",72,69,47,28,25
"114,195","245,569","474,797","773,563","905,624",79,40,22,29,70
"210,696","379,528","602,714","634,283","731,709",56,27,15,28,55
"210,216","326,673","753,517","724,791","629,708",69,30,31,18,54
"170,491","336,391","377,933","677,630","669,641",47,37,67,17,40
"186,246","152,762","443,433","954,615","690,764",65,18,32,18,39
"125,208","239,708","196,970","232,231","860,756",55,40,28,17,74
"201,652","222,611","494,661","881,343","876,039",80,38,15,25,28
"209,208","202,156","646,008","651,391","658,470",38,39,30,33,65
"113,744","141,450","479,854","564,000","264,267",82,46,54,15,15
"111,733","261,414","510,224","468,301","783,028",127,29,25,30,33
"103,142","350,374","479,202","696,872","362,430",61,52,36,30,43
"117,555","190,520","545,574","754,317","672,549",45,58,15,30,47
"179,539","334,121","549,275","955,925","767,459",68,33,50,29,63
"217,193","131,207","283,669","847,826","520,697",41,26,16,22,16
"170,574","248,924","593,925","414,725","433,256",61,34,40,19,15
"153,272","216,234","448,917","523,003","427,786",44,41,28,20,14
"171,940","250,626","562,859","630,655","836,734",124,61,41,26,28
"150,059","183,781","504,010","880,390","699,180",61,39,24,16,103
"201,992","238,174","467,543","799,527","655,792",51,48,15,21,63
"137,662","301,459","243,820","472,281","540,907",39,44,28,24,61
"159,647","376,281","566,135","584,334","716,210",19,28,15,9,79
"142,236","301,547","476,206","554,993","852,874",88,23,45,30,46
"123,004","171,575","526,524","761,582","427,464",82,52,21,23,63
"197,240","325,352","447,525","622,361","440,147",127,43,36,17,24
"130,853","331,313","529,139","570,126","443,658",66,39,38,25,40
"150,340","16,263","375,487","734,360","788,150",99,48,29,14,44
"203,130","291,037","328,002","609,374","247,987",85,45,36,24,55
"253,933","143,552","446,220","393,307","706,738",60,28,12,21,36
"206,097","468,393","468,256","583,284","459,338",99,27,20,25,41
"151,557","377,558","583,708","1,145,263","249,028",73,36,33,20,68
"69,997","244,661","514,183","377,782","592,351",89,38,32,22,67
"157,574","194,821","734,555","971,656","791,894",16,43,31,20,41
"169,836","111,802","617,303","859,515","258,193",69,41,22,15,17
"239,873","267,851","499,992","902,506","510,933",78,26,38,19,48
"240,517","339,560","401,350","1,110,485","293,769",73,42,31,20,57
"61,802","326,069","249,080","1,484,314","659,031",78,44,49,26,70
"169,313","334,644","536,418","501,667","672,010",16,41,36,17,60
"184,647","258,788","234,619","378,219","546,729",69,42,48,14,40
"127,229","287,308","282,734","772,350","800,157",90,26,36,30,87
"218,795","269,150","606,223","832,299","665,913",41,21,27,40,66
"112,072","300,665","632,978","855,106","406,633",50,37,43,14,48
"133,520","282,095","484,055","502,286","697,518",52,21,37,16,47
"88,814","295,713","477,456","1,103,693","602,263",46,29,31,16,39
"114,999","271,466","615,767","753,626","572,346",88,41,27,30,41
"98,986","245,468","702,302","469,675","658,737",32,43,17,15,36
"156,012","347,458","623,467","497,205","532,303",81,1,17,20,84
"111,363","393,397","426,219","749,313","793,975",64,53,39,34,44
"124,505","423,749","480,796","1,073,380","487,979",35,41,43,31,57
"137,102","434,890","355,312","791,003","443,768",47,36,38,22,51
"177,077","249,747","715,035","915,616","324,430",87,23,53,32,32
"167,782","-11,179","164,350","625,522","725,526",63,64,34,27,52
"-6,779","334,326","532,554","976,511","633,508",67,31,32,6,47
"181,303","202,844","587,992","962,193","527,139",79,35,38,22,85
"49,567","253,984","525,643","973,902","291,027",70,49,29,25,39
"172,238","254,688","847,076","316,014","569,098",41,27,33,24,57
"149,854","396,624","589,587","709,301","661,415",37,11,33,27,61
"132,774","292,735","566,345","878,529","855,525",72,32,42,27,68
"170,753","256,878","511,815","738,815","543,035",68,29,38,18,38
"192,252","83,687","613,422","596,216","379,956",47,24,34,20,54
"194,717","304,180","530,409","852,979","631,717",67,30,28,14,57
"154,741","289,850","361,039","623,268","617,992",58,41,42,21,78
"325,894","269,274","556,236","912,882","142,433",58,34,30,28,31
"118,937","297,835","687,300","1,028,989","526,871",30,30,45,19,36
"107,505","282,468","345,247","845,776","774,585",58,21,35,21,48
"92,673","390,963","539,005","798,123","711,694",38,37,36,38,45
"323,195","133,178","315,106","620,111","1,103,576",65,50,29,25,42
"156,720","221,032","423,255","817,577","1,067,100",53,47,5,22,52
"84,996","323,141","626,313","862,309","479,142",121,40,52,28,56
"117,598","197,332","247,233","926,826","483,297",90,49,30,27,19
"17,017","236,668","304,769","1,163,325","687,205",64,36,33,32,53
"204,047","235,995","256,019","938,499","553,249",102,41,16,20,43
"67,313","373,621","612,773","549,969","777,407",66,47,37,27,78
"146,640","372,327","408,199","542,815","665,666",69,34,46,26,39
"164,685","232,535","458,122","600,277","460,970",73,27,20,22,40
"100,067","209,024","375,062","867,123","462,060",69,30,32,30,47
"109,879","100,445","552,786","755,797","432,728",66,54,31,23,53
"209,376","424,567","646,729","486,807","670,642",82,25,11,24,80
"132,282","217,386","527,043","269,032","723,894",76,30,11,26,90
"222,330","99,795","304,755","709,310","266,010",76,27,59,22,74
"159,185","-18,683","522,691","826,635","483,630",47,40,27,21,68
"110,342","324,133","707,460","532,452","487,532",59,14,30,24,35
"153,943","227,192","504,554","790,939","568,318",76,25,22,17,45
"88,679","201,431","619,643","838,710","422,329",67,60,40,19,69
"213,084","100,281","538,647","612,941","752,239",93,41,7,15,53
"127,814","264,540","411,463","848,711","608,550",38,31,8,3,49
"151,267","289,906","721,038","607,188","490,119",37,49,37,30,51
"78,410","318,752","256,847","804,053","839,639",89,33,35,13,53
"191,229","223,384","473,809","763,005","855,482",53,41,27,34,60
"126,365","296,662","488,905","678,101","429,599",67,24,38,27,58
"193,230","231,161","571,513","1,242,839","294,301",116,32,50,11,37
"142,017","304,234","355,197","1,160,081","957,856",89,36,24,22,51
"224,431","198,411","477,979","1,184,186","704,567",72,32,51,26,57
"201,043","210,289","420,961","498,098","889,755",90,45,40,36,40
"162,137","344,451","425,771","930,550","898,493",72,23,30,25,31
"233,011","216,492","418,471","605,323","45,968",52,22,43,5,57
"205,305","175,824","515,873","1,006,255","294,556",72,31,50,22,30
"145,260","237,822","582,134","666,929","627,329",59,29,32,28,36
"132,651","115,894","563,289","1,001,075","622,797",35,43,30,24,73
"55,965","143,584","473,250","682,510","554,414",75,33,31,14,47
"170,480","177,480","417,055","618,719","268,557",63,33,21,25,51
"191,108","467,577","328,273","780,516","384,569",62,37,34,16,46
"128,136","86,871","461,077","423,990","1,008,159",48,20,51,24,57
"145,423","300,154","774,420","728,629","597,308",77,32,26,4,42
"224,063","428,494","689,091","659,432","333,325",137,52,41,25,66
"186,235","256,224","459,638","1,217,468","616,439",89,42,19,26,63
"215,225","113,289","751,325","935,902","815,237",100,24,19,13,32
"150,150","156,136","745,276","710,910","451,419",33,45,26,28,23
"160,539","283,657","304,140","852,204","684,636",79,34,32,25,29
"148,035","337,902","247,371","289,012","576,461",49,27,37,19,59
"154,181","120,773","432,569","859,759","778,304",60,24,26,31,66
"93,320","223,588","883,593","462,782","729,786",55,34,20,24,29
"102,652","240,906","398,027","553,233","769,578",80,25,15,13,47
"112,810","320,866","566,089","722,296","557,492",16,25,27,29,45
"57,333","274,100","402,068","762,315","770,181",71,22,31,15,36
"140,974","113,519","619,705","272,879","451,614",108,48,41,17,27
"226,771","306,626","508,660","761,108","991,500",57,66,35,20,32
"188,954","172,942","523,149","321,486","893,297",42,51,14,25,42
"105,322","48,397","507,300","1,170,040","617,106",82,23,31,23,52
"229,466","207,465","648,353","1,007,555","271,135",87,38,41,17,78
"189,683","353,458","376,474","852,426","411,543",105,30,22,44,57
"136,147","408,941","566,704","852,160","582,941",72,41,41,27,67
"232,785","315,780","553,171","802,213","378,905",59,45,40,27,72
"119,100","260,854","208,126","827,673","601,959",48,46,41,16,31
"158,893","291,574","199,647","825,256","319,915",93,42,27,15,73
"135,209","332,221","725,123","707,627","821,266",61,40,21,24,61
"279,780","352,623","320,737","1,180,811","831,662",32,37,26,30,42
"126,098","240,130","312,695","883,742","832,790",50,27,34,24,60
"116,870","256,725","700,725","547,520","554,610",70,10,51,22,61
"100,239","81,023","445,507","643,883","499,435",55,42,48,17,31
"138,766","161,605","552,189","426,795","601,589",42,26,14,17,60
"71,676","284,294","513,257","725,689","709,794",91,14,16,21,42
"232,636","273,761","928,775","573,902","643,625",90,18,41,12,49
"147,820","211,793","562,947","1,139,426","563,060",52,44,46,28,49
"211,537","349,771","291,432","858,772","872,011",6,37,34,23,39
"86,191","171,278","574,788","927,898","421,428",47,42,63,21,62
"200,850","209,839","718,007","700,931","740,303",83,36,15,21,12
"87,054","220,844","243,436","788,194","721,057",100,18,27,23,64
"215,168","221,673","467,715","1,080,906","790,243",61,47,35,24,32
"155,981","294,383","472,600","800,059","176,220",61,47,40,34,44
"176,370","177,769","520,341","888,539","637,376",70,51,38,23,50
"132,060","252,345","233,450","1,288,196","315,229",111,26,26,15,31
"211,209","386,389","331,821","503,808","604,643",68,71,48,30,48
"123,314","284,299","387,071","120,872","405,764",58,30,17,22,21
"186,001","192,367","449,791","780,013","672,090",54,26,38,19,68
"171,540","108,272","521,137","472,575","663,919",54,36,6,28,40
"237,483","309,780","421,173","739,394","700,640",63,37,33,18,62
"216,573","308,400","671,680","745,871","1,033,809",79,42,32,30,62
"154,334","128,935","634,167","925,751","535,429",67,33,26,28,51
"231,560","223,420","493,561","609,371","691,803",46,31,46,15,26
"189,891","202,594","651,254","772,136","436,618",51,46,26,35,45
"145,332","390,906","493,008","395,220","435,294",68,47,27,25,66
"196,047","345,400","415,513","351,419","898,263",34,43,18,22,32
"122,931","269,846","554,360","39,707","730,294",80,38,29,32,39
"155,433","272,661","410,322","1,075,939","892,892",90,39,37,34,35
"142,880","390,967","300,152","513,974","473,070",62,44,33,18,51
"112,653","228,466","370,406","844,629","222,146",90,50,27,26,32
"168,404","320,182","317,426","1,078,644","665,949",73,62,31,13,44
"131,993","422,346","183,893","739,654","425,939",10,66,29,9,16
"108,530","219,447","236,399","972,877","757,329",67,48,22,24,51
"160,809","294,079","146,827","906,348","766,959",102,33,25,16,69
"95,647","218,672","559,297","514,735","579,273",49,15,23,17,46
"177,721","342,045","532,062","530,675","482,584",76,37,23,17,72
"88,402","296,947","449,230","1,061,598","423,883",48,49,30,15,75
"120,860","20,662","238,452","519,347","810,348",52,26,31,24,66
"158,733","329,447","526,434","888,845","367,892",21,33,45,22,58
"202,784","275,907","180,376","685,887","339,233",92,34,32,11,24
"169,522","282,555","330,321","998,518","227,390",85,36,41,18,48
"152,523","309,634","408,058","1,044,666","316,434",54,57,40,25,42
"133,952","175,347","392,617","651,863","686,236",82,42,37,16,46
"228,426","313,327","462,672","1,242,281","815,003",62,31,24,11,42
"110,656","360,794","509,442","269,530","654,849",80,51,24,23,74
"153,872","83,149","650,554","537,649","425,131",72,17,23,23,72
"108,774","311,767","415,106","741,577","691,791",117,40,35,25,52
"160,090","387,144","580,711","458,320","605,469",84,44,10,22,54
"160,707","528,143","467,906","1,067,907","669,394",70,24,31,21,62
"210,132","308,445","600,376","288,394","360,116",99,57,40,19,75
"146,155","235,911","503,708","713,070","390,695",69,56,31,23,65
"60,842","235,102","545,116","694,292","616,107",72,27,38,19,52
"193,507","184,098","260,870","737,668","660,229",43,28,54,30,55
"104,884","203,854","681,023","829,525","398,789",12,23,55,21,65
"111,110","146,190","663,084","702,100","618,160",42,35,32,29,28
"186,413","152,115","504,097","1,020,140","700,948",63,43,30,21,55
"223,724","326,341","569,059","682,940","844,591",104,36,29,13,22
"161,193","237,397","450,863","831,737","696,282",54,43,48,19,63
"116,196","140,307","479,217","1,117,137","308,013",109,25,37,29,42
"75,214","155,582","581,089","512,660","837,018",94,29,24,19,69
"150,932","258,068","595,624","245,915","716,804",72,30,36,7,43
"279,315","276,941","624,445","912,500","352,104",79,46,30,21,51
"201,619","155,908","357,682","774,927","644,206",96,31,36,20,16
"203,803","194,830","538,174","694,731","612,032",57,32,53,28,48
"104,298","340,538","506,462","557,926","979,311",58,20,10,20,42
"153,898","420,268","431,824","568,569","259,533",73,41,37,42,42
"175,705","290,380","593,698","822,495","311,653",72,36,47,24,84
"204,379","232,550","677,886","804,596","516,428",27,37,49,16,28
"154,459","191,792","255,016","634,017","487,601",69,41,57,12,22
"94,814","348,374","535,078","932,776","477,518",76,30,24,33,36
"58,731","222,875","194,896","1,119,392","471,418",63,56,33,36,59
"212,519","350,473","586,871","526,130","727,087",88,39,41,30,59
"95,926","526,361","578,626","669,358","389,423",61,27,35,23,57
"163,078","164,383","584,963","625,660","850,080",40,14,26,28,39
"197,690","197,845","359,262","942,128","399,185",91,37,29,14,46
"180,046","169,856","630,851","507,895","635,413",44,35,46,12,65
"47,293","174,814","519,295","820,508","756,676",79,64,29,33,42
"153,392","104,267","581,114","1,234,331","553,118",91,31,39,21,51
"206,789","490,114","549,360","804,935","634,973",42,31,37,15,53
"216,461","154,543","294,328","902,253","588,650",74,31,18,15,41
"179,708","291,161","505,522","601,209","661,110",77,38,31,18,65
"190,424","187,040","323,058","831,097","863,874",79,42,47,11,13
"135,154","360,469","577,610","795,482","859,887",63,56,25,18,47
"134,735","346,091","331,683","1,381,878","712,174",81,34,31,17,39
"102,560","266,890","284,607","739,106","491,466",70,54,36,22,43
"175,160","336,255","483,342","640,790","1,045,418",44,29,29,4,39
"121,453","418,154","580,430","326,088","445,850",26,41,22,25,37
"88,521","89,797","551,681","634,162","699,776",58,9,28,11,63
"169,139","231,425","261,237","669,213","531,228",70,46,21,14,59
"204,953","285,747","279,522","406,407","446,497",62,33,37,27,57
"145,700","374,907","355,794","496,687","584,155",77,38,30,21,51
"186,093","276,909","628,848","897,791","379,131",69,19,33,30,42
"243,591","197,219","634,235","652,947","365,131",76,51,26,11,46
"195,879","126,358","674,055","938,300","714,412",58,48,22,30,20
"211,364","210,067","801,441","503,250","253,718",62,32,53,21,22
"137,178","345,739","581,305","796,407","248,379",58,39,36,18,41
"180,292","146,456","618,099","783,234","364,608",65,39,31,19,60
"69,768","446,700","416,200","435,703","555,544",46,47,35,37,48
"139,372","253,027","624,619","1,119,878","710,903",66,26,31,21,71
"124,699","131,492","577,717","919,077","426,326",75,38,48,33,19
"130,949","339,621","403,904","643,073","628,949",49,50,37,22,49
"139,665","275,786","472,013","608,710","385,432",92,12,35,28,26
"199,140","369,228","333,386","1,113,463","750,590",83,16,34,16,54
"172,875","336,324","185,851","289,957","718,057",65,39,57,29,32
"194,552","308,367","484,955","1,085,165","524,878",82,22,45,11,56
"186,113","280,803","321,421","861,925","1,114,302",32,42,13,19,23
"197,094","316,685","544,791","764,660","476,328",67,48,45,29,22
"65,167","49,616","546,996","699,815","209,409",112,33,43,17,75
"248,775","289,152","302,216","642,068","398,513",32,56,27,19,50
"153,976","181,419","516,021","1,088,705","815,558",58,40,30,25,49
"178,847","310,970","590,106","455,484","560,100",85,42,56,22,77
"97,416","101,115","512,218","827,950","845,085",45,34,26,29,31
"71,178","74,465","458,033","1,082,422","528,983",41,53,29,16,46
